Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Weekend,Month_Aug,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,VisitorType_New_Visitor,VisitorType_Other,VisitorType_Returning_Visitor,Revenue_int
3,116.66275021529219,0,5.9605284549217075,323,14134.761328566721,0.0023998144321031338,0.010957666600922794,10.949905079485092,0.0,2,2,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
3,52.33333333,0,0.0,2,291.0,0.0,0.04,0.0,0.0,2,2,7,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0.0,0,0.0,4,44.4,0.0,0.05,0.0,0.0,2,10,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0.0,0,0.0,34,1398.5301781793835,0.003972624017687786,0.026655952314705467,2.972380852018283,0.0,1,3,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,1,104.0,9,244.6666667,0.05,0.096,0.0,1.0,3,2,3,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.0,1,33.0,25,972.25,0.019230769,0.012937063,0.0,0.0,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,755.5186105604646,0,0.0,31,2129.6157659277064,0.008969638484901166,0.015210586100154397,35.021177208827055,0.0,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8,96.75,1,73.75,64,2527.083333,0.0,0.005239899,0.0,0.0,2,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.0,0,0.0,13,524.1340023943891,0.0,0.016359578168358018,44.98607801555561,0.020100359158371228,2,3,8,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2,41.83629569649027,0,0.0,46,3081.850853961539,0.005159333176232558,0.019365529986910802,10.136907378242613,0.0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,10.0,3,47.66666667,34,944.297619,0.0,0.0125,0.0,0.0,2,2,3,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8,106.28585882220193,3,563.6086692187632,69,2590.056598737813,0.0029389022049030322,0.013142070362282206,7.867863691687366,0.0,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.0,0,0.0,2,31.0,0.0,0.025,0.0,0.0,3,2,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.0,0,0.0,1,48.5,0.0,0.1,0.0,0.0,1,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6,723.5,2,410.5,5,109.0,0.0,0.015384615,0.0,0.0,2,5,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,0.0,0,0.0,8,534.875,0.008888889,0.074074074,0.0,0.0,2,2,1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,17.370690511919758,2,97.19657087677659,31,1218.8120887432358,0.004925731647085672,0.02318677597760493,1.3016658744205505,0.0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3,77.5,0,0.0,35,1000.8,0.0,0.013888889,0.0,0.0,4,2,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,683.0,0,0.0,16,1215.766667,0.0,0.005882353,30.57647059,0.0,2,2,1,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2,14.0,0,0.0,65,2130.447802,0.016923077,0.024589744,20.60235987,0.0,3,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9,199.3856838,0,0.0,38,1342.434295,0.0,0.022542075,22.02071582,0.0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,0.0,0,0.0,37,638.25,0.005555556,0.016666667,0.0,0.0,2,2,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,0.0,0,0.0,2,19.0,0.0,0.1,0.0,0.0,2,2,3,11,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9,468.3666667,1,88.0,114,3772.405525,0.0,0.001680672,42.41914286,0.0,2,2,2,14,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
8,522.25,0,0.0,53,1899.058333,0.004938272,0.007694004,14.16739222,0.0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0.0,0,0.0,23,1516.966667,0.0,0.024242424,0.0,0.2,1,1,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7,153.47808450041023,1,45.887166411778225,90,2964.803114137903,0.001770109991983116,0.013492780247214346,2.5382666977118875,0.0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6,631.1073171,3,7.6,28,2104.573984,0.007189542,0.034273974,35.51518951,0.0,2,2,5,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.0,0,0.0,2,134.0,0.0,0.1,0.0,0.0,3,2,7,9,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.0,3,65.0,15,1957.616667,0.0,0.00625,0.0,0.0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0.0,0,0.0,0,0.0,0.2,0.2,0.0,0.0,3,2,6,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3,67.4,0,0.0,4,51.3,0.0,0.028571429,0.0,0.0,2,2,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5,53.0,1,97.0,66,4891.972222,0.0,0.002159624,0.0,0.0,2,2,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,32.0,0,0.0,15,276.3666667,0.0,0.0,55.82099528,0.0,2,4,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0.0,0,0.0,3,1952.5,0.066666667,0.122222222,0.0,0.0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
13,869.1666667,2,28.2,97,2865.817778,0.009345794,0.024205607,0.0,0.0,2,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,94.04190542772388,0,0.0,18,1162.9552592343991,0.0,0.009798979235147927,13.140236477902356,0.0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0.0,0,0.0,22,431.0833333,0.018181818,0.022727273,0.0,0.6,3,2,7,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.0,0,0.0,57,1718.5,0.039766082,0.054736842,0.0,0.8,1,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3,318.2,0,0.0,7,414.8666667,0.0,0.01,0.0,0.0,1,1,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.0,0,0.0,24,657.6666667,0.013636364,0.034090909,0.0,0.8,2,4,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.0,0,0.0,6,100.0,0.0,0.033333333,0.0,0.0,2,2,4,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4,94.0318768189087,0,0.0,8,167.57866333206496,0.003088689144739562,0.031177378289479127,0.0,0.0,1,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,16,1210.397619,5,279.8571429,0.003174603,0.012764202,0.0,0.0,2,2,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.0,0,0.0,2,180.1470588,0.033333333,0.055555556,0.0,0.0,6,2,3,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,154.5,0,0.0,9,308.3333333,0.0,0.0125,0.0,0.0,1,2,2,10,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.0,0,0.0,15,748.5666667,0.016,0.041333333,0.0,0.0,2,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
13,318.7202381,1,0.0,60,1205.945238,0.008823529,0.01709646,5.710061275,0.0,2,2,3,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,19.5758735268885,0,0.0,18,375.13300851629594,0.0010098249440583646,0.013325531876075034,32.166061190305896,0.016965058924460052,2,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4,100.08845602163714,4,486.2284559356291,37,1075.783065031039,0.009856922443000236,0.02280759361155177,18.766941258973183,0.0,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,2.0,6,657.8333333,140,3252.200476,0.005479452,0.024292237,0.0,0.0,2,2,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0.0,0,0.0,2,5.0,0.0,0.1,0.0,0.0,2,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,16.6,1,18.46666667,32,783.2085714,0.0,0.005714286,0.0,0.0,2,4,2,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,0.0,0,0.0,7,342.1234388915371,0.004023432530224635,0.03230747345786488,48.516199624897936,0.0,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4,47.5,0,0.0,37,839.2083333,0.005263158,0.017105263,12.96520279,0.0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1,19.665997075399332,0,0.0,23,973.5305519054989,0.005487582071305296,0.013174697816849644,57.87708032746553,0.0,2,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,52.0,0,0.0,60,3451.751515,0.006666667,0.011565934,0.0,0.0,3,2,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.0,2,34.0,144,5485.017857,0.005517241,0.0165084,0.0,0.0,2,2,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2,14.439546627141082,0,0.0,26,505.80556337618447,0.00798181234304299,0.027874862322536366,9.48193317983622,0.0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3,39.328657266825736,1,22.99168389878624,40,1471.7621040750153,0.008265723707884512,0.02396944591386809,4.0531474395015845,0.0,2,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4,67.0,0,0.0,60,731.3333333,0.034920635,0.038095238,0.0,0.0,2,2,6,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
11,1051.4870565527697,0,0.0,88,2977.6980980560124,0.0014249549196589633,0.011500278284861516,12.057691869338639,0.0,2,2,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
4,159.0,0,0.0,16,307.6166667,0.0,0.010526316,0.0,0.0,1,1,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6,122.01910006554374,1,12.006803725274658,36,2063.991646421856,0.016377773049042386,0.029722461986815735,80.16125594120008,0.0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.0,0,0.0,13,266.8,0.0,0.015384615,0.0,0.0,2,5,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3,54.09021216255692,0,0.0,43,1829.0860272889897,0.005038786418418603,0.018526763015912745,32.96718185853795,0.0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.0,0,0.0,9,250.2,0.022222222,0.033333333,0.0,0.0,2,2,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3,64.04897720459769,0,0.0,49,1571.0307176577735,0.012133891521523945,0.031810643030590065,8.472981722015653,0.0,3,2,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
9,399.8,5,923.9,115,7243.649316,0.003225806,0.018928571,3.585439826,0.0,2,2,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.0,0,0.0,20,460.3141426530064,0.004753272317523394,0.022222222,34.967660517789355,0.0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.0,0,0.0,11,554.3537628182663,0.0,0.018846532480151668,50.050765451195474,0.0,1,3,4,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2,0.0,0,0.0,0,0.0,0.2,0.2,0.0,0.0,1,2,1,6,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2.0,0,0.0,16,323.2333333,0.0,0.013333333,0.0,0.0,3,2,8,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0.0,0,0.0,3,79.5,0.0,0.066666667,0.0,0.0,4,1,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,6.861216550311516,0,0.0,57,729.4935778197105,0.007244834553914012,0.024383467500745933,11.066897552381944,0.0,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3,14.5,5,1007.5,26,672.875,0.0,0.032352941,0.0,0.0,2,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2,60.811489788449016,0,0.0,70,2509.514823571864,5.327165864414283e-05,0.006588005487364686,12.000479922871271,0.0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4,132.0,0,0.0,85,2299.391667,0.003065134,0.013546798,0.0,0.0,2,2,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3,38.15083381791574,0,0.0,8,129.62245695648969,0.008266497194637028,0.018239762973293872,0.0,0.0,2,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,25.5,0,0.0,12,122.6666667,0.0,0.014285714,0.0,0.0,1,1,1,8,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2,31.6,0,0.0,4,75.6,0.0,0.028571429,0.0,0.0,2,2,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.0,0,0.0,12,666.0,0.0,0.018181818,0.0,0.0,2,4,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,6.0,0,0.0,21,332.8,0.0,0.008695652,0.0,0.0,2,5,4,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0.0,0,0.0,5,62.66246411424094,0.040699635783980434,0.07034981817100114,0.0,0.0,2,2,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1,52.5,0,0.0,162,3608.432937,0.001242236,0.004347826,54.0486956,0.0,2,2,7,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,0.0,0,0.0,7,65.0,0.114285714,0.15,0.0,0.0,3,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4,90.62641621216609,2,256.9953654201013,27,1955.686881059975,0.00510271630900962,0.026044472579594104,20.982551510854737,0.05712394049020944,2,4,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,0.0,0,0.0,15,1134.455556,0.0,0.001333333,30.30681247,0.0,2,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
9,999.4197732854249,0,0.0,34,2102.203481203715,0.004089565396272147,0.014470472666689388,17.01240699193636,0.0,1,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5,176.40888019905674,0,0.0,19,717.771026045481,0.0,0.01752280928029914,8.137341762833064,0.0,1,1,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2,16.145320787194176,0,0.0,119,4254.728577980226,0.0028968873920502316,0.010726134493930435,17.376464465097968,0.0,2,4,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.0,0,0.0,35,888.3333333,0.005714286,0.024285714,7.609371429,0.2,2,2,6,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1,53.397537131820684,0,0.0,7,302.41784597252104,0.0029919036891319236,0.03133873073006595,3.6851476462254316,0.0,2,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3,148.89436580200802,1,15.05932072074938,96,3195.7275405403684,0.004164962007013816,0.017701088620963437,0.9837737643222056,0.0,2,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
11,542.5010697470782,2,249.62327963544897,195,6326.516952256581,0.0059854750432787335,0.01200670813816447,3.3768251508202045,0.0,2,9,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,0.0,0,0.0,23,348.3833333,0.008695652,0.004347826,0.0,0.0,1,1,3,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0.0,0,0.0,24,488.3333333,0.0,0.004347826,72.30208696,0.0,2,2,1,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
11,510.17534896274736,0,0.0,23,1536.3431834691678,0.008628721491397028,0.02222942201312958,18.341778181546818,0.0,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.0,0,0.0,11,194.0,0.0,0.018181818,0.0,0.0,2,2,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.0,0,0.0,6,1057.0,0.0,0.033333333,0.0,0.0,2,4,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12,444.45237229948975,2,500.5349019036315,166,5347.6127968532755,0.009447580374676235,0.016443327458298945,11.787086680643506,0.0,2,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.0,0,0.0,22,366.75,0.018181818,0.040909091,0.0,0.0,2,2,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.0,0,0.0,6,63.0,0.0,0.033333333,0.0,0.0,2,2,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3,50.15,0,0.0,26,1107.116667,0.0,0.009490509,0.0,0.0,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8,410.9,5,406.9,24,1220.257143,0.011764706,0.024215686,8.887671892,0.0,3,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
7,81.5,0,0.0,56,857.7355067,0.0,0.014259607,0.0,0.0,3,2,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,85.91834723766384,0,0.0,13,350.4514355165601,0.0,0.005952037996174252,60.2238027456165,0.0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,82.5031835738012,0,0.0,28,1375.0467150100135,0.00010308392408659751,0.020685300594643435,5.350160457486993,0.0,3,1,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,734.633955848257,0,0.0,16,1220.8278537036902,0.0,0.01895554159434975,19.28061464869503,0.0,2,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4.0,0,0.0,13,152.6666667,0.033333333,0.083333333,0.0,0.0,2,2,3,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.0,0,0.0,36,777.2175325,0.029166667,0.018068783,0.0,1.0,1,1,7,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,8.171602141601142,0,1.9252465778641432,14,1309.0384739830133,0.0,0.006550697351060852,99.43786117636687,0.0,6,10,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.396452220745527,0,0.0,16,754.2212366946516,0.0072197584866288385,0.03727217952998652,22.646351173251098,0.0,2,6,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
3,25.57142857,1,0.0,15,2026.47619,0.011764706,0.07254902,0.0,0.0,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4,55.0,0,0.0,16,284.9,0.003333333,0.033333333,18.8649,0.0,1,1,2,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,37.0,0,0.0,10,240.4166667,0.018181818,0.022727273,0.0,0.0,2,2,3,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0.0,0,0.0,41,2759.54058811547,0.00026046815487543976,0.014297441409446264,29.6266935390305,0.0,5,8,5,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,13.866290967359003,0,5.251935340586888,23,595.7903278054143,0.0,0.018259428405475692,214.6020563512372,0.0,1,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,38.04,0,0.0,8,886.57,0.0,0.030769231,0.0,0.0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,169.975,3,106.0,90,4792.380767,0.004166667,0.007479289,41.55801982,0.0,3,2,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1,55.4,0,0.0,28,630.6466667,0.0,0.016666667,12.58722248,0.0,2,4,7,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,0.0,0,0.0,2,60.0,0.0,0.05,0.0,0.0,3,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8,535.3880578813777,0,3.663501305886587,30,1560.033947345727,0.009228736567181772,0.029023066292721462,3.516679546544986,0.0,2,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6,396.61465819083725,0,0.0,32,988.4607090465294,0.0002395271652515837,0.01297583168543766,18.665220716344887,0.0,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4,72.32635387305915,0,0.0,159,7135.512573750304,0.0026110065659399545,0.011850334429908526,28.98928960265798,0.0,2,2,2,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,0.0,0,0.0,5,182.0,0.0,0.04,0.0,0.0,3,2,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.0,0,0.0,3,33.2,0.0,0.066666667,0.0,0.0,1,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,14.0,0,0.0,4,65.0,0.0,0.05,0.0,0.0,2,4,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.0,1,0.0,86,2624.0543076052923,0.021732846901979682,0.02753992617444503,0.0,0.0,3,2,1,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,0.0,0,0.0,23,877.3419084035115,0.0,0.004102919537343114,99.81532940429443,0.0,2,3,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0,0.0,7,141.1666667,0.0,0.007142857,0.0,0.0,3,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5,83.84765594049274,1,71.31322964005429,16,2100.2212621116782,0.010557102622322678,0.030175796303304876,6.4068522050222745,0.0,1,1,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,1,42.0,20,408.3333333,0.0,0.003174603,33.47777322,0.0,2,4,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0,0.0,0,0.0,4,36.0,0.1,0.15,0.0,0.6,2,5,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.0,0,0.0,17,631.5,0.011764706,0.064705882,0.0,0.8,2,2,1,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5,154.80423078451471,0,0.0,18,742.1110557748051,0.0,0.011850228985631296,27.28107485877848,0.0,1,1,3,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.6,1,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2,59.0,0,0.0,3,82.0,0.04,0.06,0.0,0.0,1,1,6,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4,126.38993123122485,0,0.0,2,50.27130128202102,0.0,0.03360045806192408,0.0,0.0,1,1,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,81.42403157301257,0,0.0,138,4258.85953135878,0.011160743880361135,0.020661528667242086,1.1476604664615742,0.0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,55.3676919789666,0,0.0,2,22.559991453131573,0.0,0.05168349593416452,0.0,0.0,1,4,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,89.93760159021602,1,3.7973023662562126,260,8571.458532209737,0.00618383494504873,0.023025563070142575,0.18903167343433333,0.0,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
9,146.25,0,0.0,25,575.0,0.006666667,0.019666667,0.0,0.0,3,2,3,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.0,0,0.0,27,892.9679487,0.014814815,0.022751323,0.0,0.0,2,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,17.2,0,0.0,18,168.5285714,0.010526316,0.024561404,0.0,0.0,1,1,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,27.30317434902401,0,0.0,2,38.4835645051534,0.03227521699199644,0.044806101171963715,0.0,0.0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,51.526683430803615,4,294.80487411090036,53,1066.1809361012795,0.006201900129897053,0.017712935760547967,9.634451233236785,0.0,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4,378.75,1,0.0,15,638.9166667,0.010526316,0.031578947,0.0,0.0,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,0.0,0,0.0,4,163.5,0.0,0.025,0.0,0.0,3,6,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,4.968688692057253,0,0.0,28,1133.1411088478726,0.007565492957750601,0.01846188620590095,20.52786441054645,0.0,1,6,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,0.0,0,0.0,10,45.2,0.08,0.1,0.0,0.0,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,226.09,0,0.0,37,692.87,0.0,0.001666667,0.0,0.0,1,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5,158.7,0,0.0,51,1364.266667,0.007692308,0.011987179,0.0,0.0,3,2,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3,72.66071365246327,0,2.2959194561999907,46,1704.8034484725572,0.0032885561504624548,0.011343971023370336,10.662591830504795,0.0,2,2,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
6,299.0,1,41.0,36,696.4027778,0.0,0.002631579,0.0,0.0,2,2,2,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2,112.25,0,0.0,9,97.41666667,0.018181818,0.036363636,0.0,0.0,3,2,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,13,710.0666667,0.0,0.007692308,72.52283848,0.0,1,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
3,54.0,0,0.0,50,1911.333333,0.004,0.013,109.5876,0.0,2,2,7,6,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2,61.130130081756775,2,76.35473792293381,285,11298.875468163504,0.009305687469340391,0.02250301130689774,0.6433800741960488,0.0,2,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
3,93.10524893848223,3,87.51634445177834,31,810.140702072942,0.005129784871645073,0.015109990433521547,17.246297779742484,0.0,1,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.04616842835346624,0,50.852838134623326,28,1225.544485205365,0.0,0.010341695561587547,25.910495430299292,0.0,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,263.41041764457816,0,0.0,29,732.5123225263554,0.0056276559762547885,0.025180250940636972,34.266992338973594,0.0,3,1,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6,61.0,0,0.0,21,585.3916667,0.0,0.007692308,0.0,0.0,2,2,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
5,446.25,0,0.0,18,815.25,0.0,0.0025,0.0,0.0,8,13,9,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5,94.6,0,0.0,69,2222.419048,0.005092593,0.01496142,0.0,0.0,1,1,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0.0,0,0.0,19,1210.1,0.0,0.005555556,0.0,0.0,1,1,3,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
